,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.23488273525042,1.566766952415641,0.476643152060273,1.567036253258606,-0.07060961956549795,-0.0559403500169171,-0.07042665429713242,0.8667432223656151,-0.4654943645078401,0.8660285110202662,-0.08500822876431867,-0.6011950896927287,-0.08569049528844314,-0.4279320210630441,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1.307948438976426,-0.33373776358506635,1.1245028401090709,-0.3340129691068927,-0.10808035589345673,0.14486652839599168,-0.10754944386278925,1.0585707388766072,0.14782466971457295,1.059389938853732,1.2404816915093566,-0.6011950896927287,1.2411686024880157,-0.4279320210630441,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,-0.5917598578997325,1.1683036448096953,0.6759845945368261,1.1684640015240215,-1.5733833607183665,0.496278565618582,-1.573899631706233,-0.756869056557316,0.19893458923310736,-0.7555707360376639,0.7031209130200288,0.21153386343883274,0.6971563723996674,-1.1882184955849664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,-0.5917598578997325,2.1965960515347147,-1.4669359120861205,2.196758808167177,-2.7428647629541287,-0.6081592656524162,-2.7432675030244225,-0.0785511373483445,-0.5677142035449089,-0.07880573862053343,-1.3030259933401287,1.0242628165703942,-1.3064008652427854,0.3323544534588781,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4,-0.5917598578997325,-0.2400897051154664,0.6261492339176878,-0.24004064959223445,-1.03893233204064,1.0986992008573082,-1.0379393573520632,-0.27631146364833614,1.0678032210481925,-0.27656174435930514,-0.049184176865030266,-0.6011950896927287,-0.04588472235514963,1.0926409279808003,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5,-0.5917598578997325,0.8010563566936167,-0.12138117536938654,0.8012158562943223,0.38692779243904973,0.044463089189537286,0.3866476922300167,0.059881091061649634,0.9144734624925892,0.06182075434926011,-1.4104981490379942,0.6178983400046135,-1.4125495930649024,-1.1882184955849664,0.0,0.0,1.0,0.0,1.0,1.0,0.0
6,1.1618170315244136,0.705572061783436,-0.6197347815607694,0.7050832535724314,2.909299990515846,0.39587512641212763,2.908677208346826,0.2319325749426421,0.9144734624925892,0.23320929265619608,-0.9806095262465319,1.0242628165703942,-0.9746860907986711,1.0926409279808003,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,-0.5917598578997325,-0.4182046398517643,-1.0682530271330142,-0.4182640141889998,-1.9303414278426045,-0.30694894803305306,-1.93120648127568,0.21611174883864312,-0.20994476691516797,0.2156309810349715,-1.1239057338436862,0.6178983400046135,-1.1206405915540814,-1.1882184955849664,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8,-0.5917598578997325,0.08676038130784378,-0.17121653598852482,0.0872422563036441,2.9704364550509372,-1.0097730224782338,2.971321915738872,0.2952158793586398,-0.5166042840263745,0.29473338333048094,-0.5507209034550697,-0.194830613126948,-0.5500911795102038,-0.4279320210630441,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9,2.111671179962493,1.4474115837779153,-0.8190762240373226,1.4471405352571456,0.41453780868070356,0.5464802852218092,0.41448978440425954,2.4824450882365463,-0.15883484739663356,2.4832331801728906,0.34488039402714343,0.21153386343883274,0.33890441600002347,-1.1882184955849664,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10,-0.5917598578997325,-0.930514606773694,1.822197888777007,-0.9302511343033445,0.5427271698026674,-0.8591678636685521,0.542099373536205,0.15678365094864563,0.5567040258628483,0.15850146826599337,0.8822411725164714,0.6178983400046135,0.8829166460883718,1.8529274025027227,0.0,1.0,0.0,1.0,0.0,1.0,0.0
11,-0.5917598578997325,0.14551994740641613,1.323844282585624,0.14556990289894908,-0.741138585434232,2.4039439105412153,-0.7409570408268086,-0.09634956671534387,-0.31216460595223683,-0.09638405024175724,-0.4074246958579156,0.21153386343883274,-0.40413667875479353,-1.1882184955849664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12,-0.5917598578997325,-0.9360233160954349,-0.22105189660766314,-0.9356518423214284,-1.8948428355319065,-1.4615884989072785,-1.8940836917100232,-1.182053758102298,1.4255726576779333,-1.1818447928523506,0.34488039402714343,-1.0075595662585095,0.33890441600002347,-0.4279320210630441,1.0,0.0,0.0,1.0,0.0,1.0,0.0
13,-0.5917598578997325,-0.42554958561408596,-0.6197347815607694,-0.42582500541431717,0.919406677099515,-1.2607816204943696,0.9202877922363335,-0.16952088744634053,0.7611437039369859,-0.17109187463195996,0.7389449649193177,0.21153386343883274,0.7369621453329609,1.0926409279808003,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14,-0.5917598578997325,-1.084758467782447,-1.5167712727052587,-1.0847113836205413,2.09480451138706,-1.2105799008911424,2.0942960122502297,0.042082661694650275,-0.056615008359564734,0.044242442728036305,1.0255373801136256,0.6178983400046135,1.0288711468437821,1.8529274025027227,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15,-0.5917598578997325,2.8117352591291467,-1.6662773545626737,2.8113593806251145,2.3038517772167246,-0.15634378922337147,2.3031117035570494,-0.7964211218173143,1.4255726576779333,-0.7951219371854182,-1.732914616131591,1.8369917697019558,-1.7309957765312523,1.8529274025027227,0.0,1.0,0.0,1.0,0.0,1.0,0.0
16,1.381014142702432,0.30527251773691066,1.9218686100152835,0.30543086023422966,1.5761306348474218,-0.5077558264459618,1.5768971326788879,-2.2064522483362543,-1.2832530768043908,-2.205781444788659,1.2763057434086458,-0.194830613126948,1.2809743754213092,-0.4279320210630441,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17,-0.5917598578997325,0.20060704062382792,0.6759845945368261,0.20065712468340405,0.339596336024786,0.5464802852218092,0.3402442052729459,-1.4094781333472883,1.0678032210481925,-1.4103628439282645,-0.7656652148508009,-0.6011950896927287,-0.7623886351544374,1.0926409279808003,0.0,0.0,1.0,1.0,0.0,1.0,0.0
18,1.8194083650584687,0.182244676218024,-1.7161127151818119,0.1822947174219189,0.23310055909269345,-1.7627988165266415,0.23351618527168239,-0.6955633554043187,0.403374267307245,-0.6940466453633795,-0.08500822876431867,0.21153386343883274,-0.08569049528844314,-0.4279320210630441,0.0,0.0,1.0,1.0,0.0,0.0,1.0
19,-0.5917598578997325,0.8194187210994207,-0.5200640603224929,0.8195782635558075,-0.8180522021074104,-0.6081592656524162,-0.8175227943059757,-0.15963287113134095,-1.334362996322925,-0.1579081409160421,0.9897133282143372,-1.0075595662585095,0.989065373910488,-0.4279320210630441,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20,-0.5917598578997325,-0.45309313222279185,0.825490676394241,-0.45282854550473617,0.7636072997358972,-0.35715066763628023,0.7625159365822921,0.15678365094864563,1.6811222552706055,0.15850146826599337,0.12993608263141238,-0.194830613126948,0.1266069603557899,-1.1882184955849664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
21,-0.5917598578997325,-2.155284312640816,-0.5698994209416312,-2.155131712804751,-0.6129492243122681,1.048497481254081,-0.6133474516948636,0.17260447705264464,-1.8454621915082694,0.17168520198191123,-1.6254424604337254,0.6178983400046135,-1.6248470487091355,2.613213877024645,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22,-0.5917598578997325,0.05921683469913788,0.5763138732985496,0.05915857460960816,-2.5259289210554208,-0.0559403500169171,-2.5251711143261892,-0.37716923006133174,-1.1299233182487876,-0.3776370361813443,-0.2641284882607613,5.900636535359763,-0.25818217799938326,-1.1882184955849664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23,-0.5917598578997325,-1.2738908211622273,0.12779562772630493,-1.2737361642534744,-1.2558681739393482,0.09466480879276448,-1.2560357460502969,-0.2229161755473386,0.25004450875164175,-0.22382680949563294,-0.9089614224479547,0.6178983400046135,-0.9083431359098477,0.3323544534588781,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24,-0.5917598578997325,-1.8119080982522826,-0.719405502799046,-1.8116466828546212,0.8720752206852512,-1.4113867793040513,0.8715641309314087,0.7144677711146218,0.7611437039369859,0.7166128622398608,0.022463926933547176,-1.0075595662585095,0.020458232533673078,-1.1882184955849664,0.0,0.0,1.0,1.0,0.0,1.0,0.0
25,-0.5917598578997325,-1.0186539559215528,-1.217759108990429,-1.0188227457999188,1.5011891621915052,0.5966820048250364,1.500331379199721,0.98539941814561,0.7611437039369859,0.9846821144635293,1.8853146256965505,0.21153386343883274,1.8913295603984808,1.0926409279808003,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26,2.2578025874145053,0.6100877668732558,0.7258199551559644,0.6100307924541561,-0.19485469265294006,0.5966820048250364,-0.19571606908122477,-0.35937080069433297,0.7611437039369859,-0.3600587245601197,-0.2641284882607613,-0.6011950896927287,-0.25818217799938326,-1.1882184955849664,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27,-0.5917598578997325,-0.8350303118635133,-1.367265190847844,-0.8351986731850697,-0.8969379627978497,-0.005738630413689906,-0.8964087221329964,-1.9533190306722652,-1.6410225134341316,-1.955290504186214,1.598722210502242,-0.194830613126948,1.5994205588876595,1.0926409279808003,1.0,0.0,0.0,1.0,0.0,1.0,0.0
28,-0.5917598578997325,0.1877533855397654,0.4268077914411347,0.18769542544000242,1.1284539429291789,-0.808966144065325,1.1291034835431526,-0.3831020398503317,0.09671475019603852,-0.38203161408665026,-1.4104981490379942,0.6178983400046135,-1.4125495930649024,-1.1882184955849664,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29,-0.5917598578997325,-1.1104657779505724,0.825490676394241,-1.1106347821073432,0.2784598714896957,0.4460768460153548,0.2775994978809001,-0.43847493121432957,-0.5166042840263745,-0.4391611268556292,0.30905634212785504,-1.4139240428242903,0.3123672340444943,-0.4279320210630441,0.0,0.0,1.0,1.0,0.0,1.0,0.0
30,-0.5917598578997325,-1.7439673499508082,-0.2708872572268014,-1.7435977618267653,-1.2677010380429146,-1.863202255733096,-1.2676366177895648,0.9814442116196105,2.447771048048622,0.9802875365582233,1.4196019510057993,0.6178983400046135,1.4136602851989553,0.3323544534588781,0.0,1.0,0.0,1.0,0.0,1.0,0.0
